Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1991","1991","ha","640","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1992","1992","ha","796","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1993","1993","ha","552","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1994","1994","ha","593","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1995","1995","ha","423","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1996","1996","ha","312","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1997","1997","ha","552","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1998","1998","ha","678","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","1999","1999","ha","76","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2000","2000","ha","82","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2001","2001","ha","82","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2002","2002","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2003","2003","ha","60","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2004","2004","ha","54","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2005","2005","ha","32","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2006","2006","ha","64","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2007","2007","ha","31","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2008","2008","ha","105","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2009","2009","ha","121","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2010","2010","ha","121","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2011","2011","ha","202","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2012","2012","ha","202","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2013","2013","ha","643","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2014","2014","ha","709","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2015","2015","ha","685","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2016","2016","ha","270","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2017","2017","ha","410","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2018","2018","ha","193","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2019","2019","ha","357","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5312","Superficie récoltée","661","Cacao, fèves","2020","2020","ha","431","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1961","1961","hg/ha","2125","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1962","1962","hg/ha","2000","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1963","1963","hg/ha","2417","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1964","1964","hg/ha","2381","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1965","1965","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1966","1966","hg/ha","2222","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1967","1967","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1968","1968","hg/ha","2333","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1969","1969","hg/ha","2400","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1970","1970","hg/ha","2125","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1971","1971","hg/ha","2222","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1972","1972","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1973","1973","hg/ha","2467","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1974","1974","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1975","1975","hg/ha","2471","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1976","1976","hg/ha","2471","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1977","1977","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1978","1978","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1979","1979","hg/ha","2500","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1980","1980","hg/ha","2588","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1981","1981","hg/ha","2588","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1982","1982","hg/ha","2897","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1983","1983","hg/ha","2847","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1984","1984","hg/ha","3667","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1985","1985","hg/ha","3765","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1986","1986","hg/ha","3810","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1987","1987","hg/ha","3667","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1988","1988","hg/ha","3167","I","Valeur imputée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1989","1989","hg/ha","1529","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1990","1990","hg/ha","2272","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1991","1991","hg/ha","1422","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1992","1992","hg/ha","1796","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1993","1993","hg/ha","1304","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1994","1994","hg/ha","405","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1995","1995","hg/ha","804","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1996","1996","hg/ha","1763","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1997","1997","hg/ha","1522","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1998","1998","hg/ha","1327","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","1999","1999","hg/ha","3026","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2000","2000","hg/ha","3659","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2001","2001","hg/ha","3659","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2002","2002","hg/ha","6250","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2003","2003","hg/ha","6833","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2004","2004","hg/ha","7407","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2005","2005","hg/ha","6875","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2006","2006","hg/ha","6719","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2007","2007","hg/ha","8065","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2008","2008","hg/ha","4762","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2009","2009","hg/ha","3223","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2010","2010","hg/ha","2149","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2011","2011","hg/ha","1287","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2012","2012","hg/ha","3366","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2013","2013","hg/ha","1026","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2014","2014","hg/ha","1058","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2015","2015","hg/ha","1051","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2016","2016","hg/ha","3148","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2017","2017","hg/ha","5951","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2018","2018","hg/ha","5699","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2019","2019","hg/ha","3081","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5419","Rendement","661","Cacao, fèves","2020","2020","hg/ha","2599","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1961","1961","tonnes","17","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1962","1962","tonnes","2","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1963","1963","tonnes","58","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1964","1964","tonnes","50","A","Chiffre officiel"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1965","1965","tonnes","55","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1966","1966","tonnes","20","E","Valeur estimée"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","661","Cacao, fèves","1967","1967","tonnes","25","E","Valeur estimée"
